Info positions : [0 1 2 3 4 5 6 7]
Target Info positions : [0 1 2 3 4 5 6 7]
Frozen positions : []
embed dim : 64 
Batch size : 8192
Validation SNR : 3.0
Train SNR : 3.0
load training data? True
Number of heads : 1
Number of layers: 3
Positional encoding : static
Print frequency: 100
Num of steps: 200000
combinational training snr:  False
64
Training Model for 8,8 anew
Number of parameters : 149959
Did not find standard validation data
Need to save for: 1000
[0/200000] At 3 dB, Loss: 1.1135237, Train BER (3 dB) : 0.4675903, Valid BER: 0.4354706, Tgt BER: 0.4354706, Noiseless BER 0.4227905, Valid BLER : 0.9642334
[87400/200000] At 3 dB, Loss: 0.5892750, Train BER (3 dB) : 0.1935120, Valid BER: 0.2006378, Tgt BER: 0.2006378, Noiseless BER 0.0000000, Valid BLER : 0.4982910
[87500/200000] At 3 dB, Loss: 0.5856936, Train BER (3 dB) : 0.1936798, Valid BER: 0.1952972, Tgt BER: 0.1952972, Noiseless BER 0.0000000, Valid BLER : 0.4846191
[87600/200000] At 3 dB, Loss: 0.5878141, Train BER (3 dB) : 0.1942749, Valid BER: 0.1974945, Tgt BER: 0.1974945, Noiseless BER 0.0000000, Valid BLER : 0.4925537
[87700/200000] At 3 dB, Loss: 0.5895647, Train BER (3 dB) : 0.1957703, Valid BER: 0.1975555, Tgt BER: 0.1975555, Noiseless BER 0.0000000, Valid BLER : 0.4849854
[87800/200000] At 3 dB, Loss: 0.6010027, Train BER (3 dB) : 0.2008820, Valid BER: 0.1914368, Tgt BER: 0.1914368, Noiseless BER 0.0000000, Valid BLER : 0.4710693
[87900/200000] At 3 dB, Loss: 0.5827240, Train BER (3 dB) : 0.1925049, Valid BER: 0.1928406, Tgt BER: 0.1928406, Noiseless BER 0.0000000, Valid BLER : 0.4781494
[88000/200000] At 3 dB, Loss: 0.5813222, Train BER (3 dB) : 0.1922455, Valid BER: 0.1998596, Tgt BER: 0.1998596, Noiseless BER 0.0000000, Valid BLER : 0.4885254
[88100/200000] At 3 dB, Loss: 0.5900504, Train BER (3 dB) : 0.1959381, Valid BER: 0.1935883, Tgt BER: 0.1935883, Noiseless BER 0.0000000, Valid BLER : 0.4759521
[88200/200000] At 3 dB, Loss: 0.5861885, Train BER (3 dB) : 0.1938782, Valid BER: 0.1976166, Tgt BER: 0.1976166, Noiseless BER 0.0000000, Valid BLER : 0.4846191
[88300/200000] At 3 dB, Loss: 0.5922908, Train BER (3 dB) : 0.1965790, Valid BER: 0.1992798, Tgt BER: 0.1992798, Noiseless BER 0.0000000, Valid BLER : 0.4908447
[88400/200000] At 3 dB, Loss: 0.5873623, Train BER (3 dB) : 0.1943207, Valid BER: 0.1967773, Tgt BER: 0.1967773, Noiseless BER 0.0000000, Valid BLER : 0.4769287
[88500/200000] At 3 dB, Loss: 0.5919381, Train BER (3 dB) : 0.1965027, Valid BER: 0.1915894, Tgt BER: 0.1915894, Noiseless BER 0.0000000, Valid BLER : 0.4774170
[88600/200000] At 3 dB, Loss: 0.5931958, Train BER (3 dB) : 0.1968384, Valid BER: 0.1961823, Tgt BER: 0.1961823, Noiseless BER 0.0000000, Valid BLER : 0.4812012
[88700/200000] At 3 dB, Loss: 0.5906460, Train BER (3 dB) : 0.1956482, Valid BER: 0.1914673, Tgt BER: 0.1914673, Noiseless BER 0.0000000, Valid BLER : 0.4724121
[88800/200000] At 3 dB, Loss: 0.5963157, Train BER (3 dB) : 0.1987000, Valid BER: 0.1989746, Tgt BER: 0.1989746, Noiseless BER 0.0000000, Valid BLER : 0.4873047
[88900/200000] At 3 dB, Loss: 0.6305860, Train BER (3 dB) : 0.2048187, Valid BER: 0.1944733, Tgt BER: 0.1944733, Noiseless BER 0.0000000, Valid BLER : 0.4722900
[89000/200000] At 3 dB, Loss: 0.5924412, Train BER (3 dB) : 0.1958771, Valid BER: 0.1904297, Tgt BER: 0.1904297, Noiseless BER 0.0000000, Valid BLER : 0.4791260
[89100/200000] At 3 dB, Loss: 0.5963490, Train BER (3 dB) : 0.1978912, Valid BER: 0.1934814, Tgt BER: 0.1934814, Noiseless BER 0.0000000, Valid BLER : 0.4691162
[89200/200000] At 3 dB, Loss: 0.5840993, Train BER (3 dB) : 0.1930695, Valid BER: 0.1976166, Tgt BER: 0.1976166, Noiseless BER 0.0000000, Valid BLER : 0.4858398
[89300/200000] At 3 dB, Loss: 0.5791080, Train BER (3 dB) : 0.1909485, Valid BER: 0.1920013, Tgt BER: 0.1920013, Noiseless BER 0.0000000, Valid BLER : 0.4785156
[89400/200000] At 3 dB, Loss: 0.5799164, Train BER (3 dB) : 0.1919250, Valid BER: 0.1920013, Tgt BER: 0.1920013, Noiseless BER 0.0000000, Valid BLER : 0.4752197
[89500/200000] At 3 dB, Loss: 0.5927290, Train BER (3 dB) : 0.1958923, Valid BER: 0.1962738, Tgt BER: 0.1962738, Noiseless BER 0.0000000, Valid BLER : 0.4840088
[89600/200000] At 3 dB, Loss: 0.6004596, Train BER (3 dB) : 0.1993713, Valid BER: 0.1990204, Tgt BER: 0.1990204, Noiseless BER 0.0000000, Valid BLER : 0.4833984
[89700/200000] At 3 dB, Loss: 0.5952514, Train BER (3 dB) : 0.1978607, Valid BER: 0.1914673, Tgt BER: 0.1914673, Noiseless BER 0.0000000, Valid BLER : 0.4824219
[89800/200000] At 3 dB, Loss: 0.5814983, Train BER (3 dB) : 0.1916199, Valid BER: 0.1954041, Tgt BER: 0.1954041, Noiseless BER 0.0000000, Valid BLER : 0.4826660
[89900/200000] At 3 dB, Loss: 0.5940576, Train BER (3 dB) : 0.1963043, Valid BER: 0.1943817, Tgt BER: 0.1943817, Noiseless BER 0.0000000, Valid BLER : 0.4721680
[90000/200000] At 3 dB, Loss: 0.5824819, Train BER (3 dB) : 0.1918793, Valid BER: 0.1937103, Tgt BER: 0.1937103, Noiseless BER 0.0000000, Valid BLER : 0.4796143
[90100/200000] At 3 dB, Loss: 0.5877399, Train BER (3 dB) : 0.1941833, Valid BER: 0.1963348, Tgt BER: 0.1963348, Noiseless BER 0.0000000, Valid BLER : 0.4836426
[90200/200000] At 3 dB, Loss: 0.5816689, Train BER (3 dB) : 0.1918488, Valid BER: 0.1975403, Tgt BER: 0.1975403, Noiseless BER 0.0000000, Valid BLER : 0.4859619
[90300/200000] At 3 dB, Loss: 0.5953451, Train BER (3 dB) : 0.1962891, Valid BER: 0.1928711, Tgt BER: 0.1928711, Noiseless BER 0.0000000, Valid BLER : 0.4815674
[90400/200000] At 3 dB, Loss: 0.5777622, Train BER (3 dB) : 0.1899872, Valid BER: 0.1992950, Tgt BER: 0.1992950, Noiseless BER 0.0000000, Valid BLER : 0.4898682
[90500/200000] At 3 dB, Loss: 0.5909311, Train BER (3 dB) : 0.1945343, Valid BER: 0.1906128, Tgt BER: 0.1906128, Noiseless BER 0.0000000, Valid BLER : 0.4741211
[90600/200000] At 3 dB, Loss: 0.5882810, Train BER (3 dB) : 0.1941223, Valid BER: 0.1979675, Tgt BER: 0.1979675, Noiseless BER 0.0000000, Valid BLER : 0.4783936
[90700/200000] At 3 dB, Loss: 0.5960835, Train BER (3 dB) : 0.1975861, Valid BER: 0.2012787, Tgt BER: 0.2012787, Noiseless BER 0.0000000, Valid BLER : 0.4888916
[90800/200000] At 3 dB, Loss: 0.5890273, Train BER (3 dB) : 0.1943207, Valid BER: 0.1954041, Tgt BER: 0.1954041, Noiseless BER 0.0000000, Valid BLER : 0.4809570
[90900/200000] At 3 dB, Loss: 0.5928645, Train BER (3 dB) : 0.1959534, Valid BER: 0.1960144, Tgt BER: 0.1960144, Noiseless BER 0.0000000, Valid BLER : 0.4865723
[91000/200000] At 3 dB, Loss: 0.5876255, Train BER (3 dB) : 0.1936340, Valid BER: 0.1970978, Tgt BER: 0.1970978, Noiseless BER 0.0000000, Valid BLER : 0.4840088
[91100/200000] At 3 dB, Loss: 0.6341949, Train BER (3 dB) : 0.2043610, Valid BER: 0.1978912, Tgt BER: 0.1978912, Noiseless BER 0.0000000, Valid BLER : 0.4869385
[91200/200000] At 3 dB, Loss: 0.5928352, Train BER (3 dB) : 0.1964722, Valid BER: 0.1948090, Tgt BER: 0.1948090, Noiseless BER 0.0000000, Valid BLER : 0.4772949
[91300/200000] At 3 dB, Loss: 0.5965441, Train BER (3 dB) : 0.1963806, Valid BER: 0.1963806, Tgt BER: 0.1963806, Noiseless BER 0.0000000, Valid BLER : 0.4822998
[91400/200000] At 3 dB, Loss: 0.5925621, Train BER (3 dB) : 0.1973267, Valid BER: 0.1913300, Tgt BER: 0.1913300, Noiseless BER 0.0000000, Valid BLER : 0.4781494
[91500/200000] At 3 dB, Loss: 0.6040863, Train BER (3 dB) : 0.2004547, Valid BER: 0.1959991, Tgt BER: 0.1959991, Noiseless BER 0.0000000, Valid BLER : 0.4805908
[91600/200000] At 3 dB, Loss: 0.5820882, Train BER (3 dB) : 0.1927490, Valid BER: 0.2001038, Tgt BER: 0.2001038, Noiseless BER 0.0000000, Valid BLER : 0.4808350
[91700/200000] At 3 dB, Loss: 0.5826245, Train BER (3 dB) : 0.1929932, Valid BER: 0.1973724, Tgt BER: 0.1973724, Noiseless BER 0.0000000, Valid BLER : 0.4755859
[91800/200000] At 3 dB, Loss: 0.5978976, Train BER (3 dB) : 0.1986389, Valid BER: 0.1936646, Tgt BER: 0.1936646, Noiseless BER 0.0000000, Valid BLER : 0.4760742
[91900/200000] At 3 dB, Loss: 0.5959171, Train BER (3 dB) : 0.1978760, Valid BER: 0.1953583, Tgt BER: 0.1953583, Noiseless BER 0.0000000, Valid BLER : 0.4835205
[92000/200000] At 3 dB, Loss: 0.5918959, Train BER (3 dB) : 0.1964569, Valid BER: 0.1946564, Tgt BER: 0.1946564, Noiseless BER 0.0000000, Valid BLER : 0.4827881
[92100/200000] At 3 dB, Loss: 0.5870720, Train BER (3 dB) : 0.1945038, Valid BER: 0.1951294, Tgt BER: 0.1951294, Noiseless BER 0.0000000, Valid BLER : 0.4792480
[92200/200000] At 3 dB, Loss: 0.6002946, Train BER (3 dB) : 0.1994629, Valid BER: 0.1973114, Tgt BER: 0.1973114, Noiseless BER 0.0000000, Valid BLER : 0.4857178
[92300/200000] At 3 dB, Loss: 0.5827094, Train BER (3 dB) : 0.1920929, Valid BER: 0.1976776, Tgt BER: 0.1976776, Noiseless BER 0.0000000, Valid BLER : 0.4833984
[92400/200000] At 3 dB, Loss: 0.5795777, Train BER (3 dB) : 0.1901093, Valid BER: 0.1943207, Tgt BER: 0.1943207, Noiseless BER 0.0000000, Valid BLER : 0.4812012
[92500/200000] At 3 dB, Loss: 0.5783753, Train BER (3 dB) : 0.1909485, Valid BER: 0.1984711, Tgt BER: 0.1984711, Noiseless BER 0.0000000, Valid BLER : 0.4848633
[92600/200000] At 3 dB, Loss: 0.5985596, Train BER (3 dB) : 0.1988068, Valid BER: 0.1924591, Tgt BER: 0.1924591, Noiseless BER 0.0000000, Valid BLER : 0.4786377
[92700/200000] At 3 dB, Loss: 0.5738349, Train BER (3 dB) : 0.1891785, Valid BER: 0.1981354, Tgt BER: 0.1981354, Noiseless BER 0.0000000, Valid BLER : 0.4776611
[92800/200000] At 3 dB, Loss: 0.5883943, Train BER (3 dB) : 0.1942444, Valid BER: 0.1910553, Tgt BER: 0.1910553, Noiseless BER 0.0000000, Valid BLER : 0.4674072
[92900/200000] At 3 dB, Loss: 0.5879598, Train BER (3 dB) : 0.1930847, Valid BER: 0.1938782, Tgt BER: 0.1938782, Noiseless BER 0.0000000, Valid BLER : 0.4782715
[93000/200000] At 3 dB, Loss: 0.6085349, Train BER (3 dB) : 0.2014008, Valid BER: 0.1940613, Tgt BER: 0.1940613, Noiseless BER 0.0000000, Valid BLER : 0.4764404
[93100/200000] At 3 dB, Loss: 0.5820671, Train BER (3 dB) : 0.1919556, Valid BER: 0.1969604, Tgt BER: 0.1969604, Noiseless BER 0.0000000, Valid BLER : 0.4843750
[93200/200000] At 3 dB, Loss: 0.5889899, Train BER (3 dB) : 0.1951599, Valid BER: 0.1897736, Tgt BER: 0.1897736, Noiseless BER 0.0000000, Valid BLER : 0.4730225
[93300/200000] At 3 dB, Loss: 0.5891769, Train BER (3 dB) : 0.1953430, Valid BER: 0.1935120, Tgt BER: 0.1935120, Noiseless BER 0.0000000, Valid BLER : 0.4787598
[93400/200000] At 3 dB, Loss: 0.5988561, Train BER (3 dB) : 0.1984406, Valid BER: 0.1925659, Tgt BER: 0.1925659, Noiseless BER 0.0000000, Valid BLER : 0.4739990
[93500/200000] At 3 dB, Loss: 0.5977569, Train BER (3 dB) : 0.1983490, Valid BER: 0.1926270, Tgt BER: 0.1926270, Noiseless BER 0.0000000, Valid BLER : 0.4787598
[93600/200000] At 3 dB, Loss: 0.5881295, Train BER (3 dB) : 0.1946411, Valid BER: 0.1952820, Tgt BER: 0.1952820, Noiseless BER 0.0000000, Valid BLER : 0.4791260
[93700/200000] At 3 dB, Loss: 0.5848561, Train BER (3 dB) : 0.1932831, Valid BER: 0.1985474, Tgt BER: 0.1985474, Noiseless BER 0.0000000, Valid BLER : 0.4870605
[93800/200000] At 3 dB, Loss: 0.5964965, Train BER (3 dB) : 0.1983643, Valid BER: 0.1953125, Tgt BER: 0.1953125, Noiseless BER 0.0000000, Valid BLER : 0.4865723
[93900/200000] At 3 dB, Loss: 0.5875946, Train BER (3 dB) : 0.1938934, Valid BER: 0.1954956, Tgt BER: 0.1954956, Noiseless BER 0.0000000, Valid BLER : 0.4731445
[94000/200000] At 3 dB, Loss: 0.5814493, Train BER (3 dB) : 0.1920013, Valid BER: 0.1971588, Tgt BER: 0.1971588, Noiseless BER 0.0000000, Valid BLER : 0.4787598
[94100/200000] At 3 dB, Loss: 0.5963762, Train BER (3 dB) : 0.1976471, Valid BER: 0.1952209, Tgt BER: 0.1952209, Noiseless BER 0.0000000, Valid BLER : 0.4833984
[94200/200000] At 3 dB, Loss: 0.5903736, Train BER (3 dB) : 0.1961823, Valid BER: 0.1973267, Tgt BER: 0.1973267, Noiseless BER 0.0000000, Valid BLER : 0.4915771
[94300/200000] At 3 dB, Loss: 0.5938743, Train BER (3 dB) : 0.1965027, Valid BER: 0.1949615, Tgt BER: 0.1949615, Noiseless BER 0.0000000, Valid BLER : 0.4787598
[94400/200000] At 3 dB, Loss: 0.5873045, Train BER (3 dB) : 0.1943817, Valid BER: 0.1917725, Tgt BER: 0.1917725, Noiseless BER 0.0000000, Valid BLER : 0.4676514
[94500/200000] At 3 dB, Loss: 0.5936033, Train BER (3 dB) : 0.1959839, Valid BER: 0.1983795, Tgt BER: 0.1983795, Noiseless BER 0.0000000, Valid BLER : 0.4884033
[94600/200000] At 3 dB, Loss: 0.5986438, Train BER (3 dB) : 0.1979675, Valid BER: 0.1959534, Tgt BER: 0.1959534, Noiseless BER 0.0000000, Valid BLER : 0.4785156
[94700/200000] At 3 dB, Loss: 0.5922869, Train BER (3 dB) : 0.1967926, Valid BER: 0.1947632, Tgt BER: 0.1947632, Noiseless BER 0.0000000, Valid BLER : 0.4744873
[94800/200000] At 3 dB, Loss: 0.6256671, Train BER (3 dB) : 0.2010956, Valid BER: 0.1972809, Tgt BER: 0.1972809, Noiseless BER 0.0000000, Valid BLER : 0.4814453
[94900/200000] At 3 dB, Loss: 0.5885061, Train BER (3 dB) : 0.1940002, Valid BER: 0.1914368, Tgt BER: 0.1914368, Noiseless BER 0.0000000, Valid BLER : 0.4694824
[95000/200000] At 3 dB, Loss: 0.5893741, Train BER (3 dB) : 0.1954498, Valid BER: 0.1961060, Tgt BER: 0.1961060, Noiseless BER 0.0000000, Valid BLER : 0.4844971
[95100/200000] At 3 dB, Loss: 0.5983986, Train BER (3 dB) : 0.1989288, Valid BER: 0.1887817, Tgt BER: 0.1887817, Noiseless BER 0.0000000, Valid BLER : 0.4703369
[95200/200000] At 3 dB, Loss: 0.5927402, Train BER (3 dB) : 0.1967773, Valid BER: 0.1960449, Tgt BER: 0.1960449, Noiseless BER 0.0000000, Valid BLER : 0.4761963
[95300/200000] At 3 dB, Loss: 0.5951047, Train BER (3 dB) : 0.1966858, Valid BER: 0.1968994, Tgt BER: 0.1968994, Noiseless BER 0.0000000, Valid BLER : 0.4790039
[95400/200000] At 3 dB, Loss: 0.5799695, Train BER (3 dB) : 0.1911621, Valid BER: 0.1960144, Tgt BER: 0.1960144, Noiseless BER 0.0000000, Valid BLER : 0.4832764
[95500/200000] At 3 dB, Loss: 0.5940418, Train BER (3 dB) : 0.1969757, Valid BER: 0.1952209, Tgt BER: 0.1952209, Noiseless BER 0.0000000, Valid BLER : 0.4820557
[95600/200000] At 3 dB, Loss: 0.6029423, Train BER (3 dB) : 0.2008972, Valid BER: 0.1932831, Tgt BER: 0.1932831, Noiseless BER 0.0000000, Valid BLER : 0.4753418
[95700/200000] At 3 dB, Loss: 0.5917132, Train BER (3 dB) : 0.1952362, Valid BER: 0.1914978, Tgt BER: 0.1914978, Noiseless BER 0.0000000, Valid BLER : 0.4741211
[95800/200000] At 3 dB, Loss: 0.5917767, Train BER (3 dB) : 0.1950378, Valid BER: 0.1938934, Tgt BER: 0.1938934, Noiseless BER 0.0000000, Valid BLER : 0.4765625
[95900/200000] At 3 dB, Loss: 0.5915093, Train BER (3 dB) : 0.1934357, Valid BER: 0.1950073, Tgt BER: 0.1950073, Noiseless BER 0.0000000, Valid BLER : 0.4804688
[96000/200000] At 3 dB, Loss: 0.5850644, Train BER (3 dB) : 0.1933441, Valid BER: 0.1935577, Tgt BER: 0.1935577, Noiseless BER 0.0000000, Valid BLER : 0.4824219
[96100/200000] At 3 dB, Loss: 0.5899369, Train BER (3 dB) : 0.1942291, Valid BER: 0.1979828, Tgt BER: 0.1979828, Noiseless BER 0.0000000, Valid BLER : 0.4826660
[96200/200000] At 3 dB, Loss: 0.5795882, Train BER (3 dB) : 0.1922607, Valid BER: 0.1996460, Tgt BER: 0.1996460, Noiseless BER 0.0000000, Valid BLER : 0.4822998
[96300/200000] At 3 dB, Loss: 0.5963094, Train BER (3 dB) : 0.1976776, Valid BER: 0.1911926, Tgt BER: 0.1911926, Noiseless BER 0.0000000, Valid BLER : 0.4715576
[96400/200000] At 3 dB, Loss: 0.5833713, Train BER (3 dB) : 0.1921692, Valid BER: 0.1949921, Tgt BER: 0.1949921, Noiseless BER 0.0000000, Valid BLER : 0.4775391
[96500/200000] At 3 dB, Loss: 0.6031436, Train BER (3 dB) : 0.2005310, Valid BER: 0.1927948, Tgt BER: 0.1927948, Noiseless BER 0.0000000, Valid BLER : 0.4729004
[96600/200000] At 3 dB, Loss: 0.5813529, Train BER (3 dB) : 0.1915894, Valid BER: 0.1949005, Tgt BER: 0.1949005, Noiseless BER 0.0000000, Valid BLER : 0.4830322
[96700/200000] At 3 dB, Loss: 0.5821493, Train BER (3 dB) : 0.1914825, Valid BER: 0.1906281, Tgt BER: 0.1906281, Noiseless BER 0.0000000, Valid BLER : 0.4697266
[96800/200000] At 3 dB, Loss: 0.5839388, Train BER (3 dB) : 0.1921692, Valid BER: 0.1966705, Tgt BER: 0.1966705, Noiseless BER 0.0000000, Valid BLER : 0.4842529
[96900/200000] At 3 dB, Loss: 0.5897767, Train BER (3 dB) : 0.1952362, Valid BER: 0.2005920, Tgt BER: 0.2005920, Noiseless BER 0.0000000, Valid BLER : 0.4895020
[97000/200000] At 3 dB, Loss: 0.5953239, Train BER (3 dB) : 0.1970062, Valid BER: 0.1962738, Tgt BER: 0.1962738, Noiseless BER 0.0000000, Valid BLER : 0.4857178
[97100/200000] At 3 dB, Loss: 0.5952751, Train BER (3 dB) : 0.1970062, Valid BER: 0.1968384, Tgt BER: 0.1968384, Noiseless BER 0.0000000, Valid BLER : 0.4831543
[97200/200000] At 3 dB, Loss: 0.6034045, Train BER (3 dB) : 0.2006989, Valid BER: 0.1955566, Tgt BER: 0.1955566, Noiseless BER 0.0000000, Valid BLER : 0.4821777
[97300/200000] At 3 dB, Loss: 0.5927161, Train BER (3 dB) : 0.1958771, Valid BER: 0.1996613, Tgt BER: 0.1996613, Noiseless BER 0.0000000, Valid BLER : 0.4920654
[97400/200000] At 3 dB, Loss: 0.5967655, Train BER (3 dB) : 0.1978912, Valid BER: 0.1975403, Tgt BER: 0.1975403, Noiseless BER 0.0000000, Valid BLER : 0.4882812
[97500/200000] At 3 dB, Loss: 0.5878972, Train BER (3 dB) : 0.1949921, Valid BER: 0.1980591, Tgt BER: 0.1980591, Noiseless BER 0.0000000, Valid BLER : 0.4813232
[97600/200000] At 3 dB, Loss: 0.5995878, Train BER (3 dB) : 0.1991577, Valid BER: 0.1913300, Tgt BER: 0.1913300, Noiseless BER 0.0000000, Valid BLER : 0.4713135
[97700/200000] At 3 dB, Loss: 0.5901857, Train BER (3 dB) : 0.1950836, Valid BER: 0.1975098, Tgt BER: 0.1975098, Noiseless BER 0.0000000, Valid BLER : 0.4847412
[97800/200000] At 3 dB, Loss: 0.5903479, Train BER (3 dB) : 0.1947937, Valid BER: 0.1951752, Tgt BER: 0.1951752, Noiseless BER 0.0000000, Valid BLER : 0.4783936
[97900/200000] At 3 dB, Loss: 0.5900374, Train BER (3 dB) : 0.1949005, Valid BER: 0.1975708, Tgt BER: 0.1975708, Noiseless BER 0.0000000, Valid BLER : 0.4838867
[98000/200000] At 3 dB, Loss: 0.5863407, Train BER (3 dB) : 0.1938629, Valid BER: 0.1947479, Tgt BER: 0.1947479, Noiseless BER 0.0000000, Valid BLER : 0.4829102
[98100/200000] At 3 dB, Loss: 0.5945862, Train BER (3 dB) : 0.1978455, Valid BER: 0.1918335, Tgt BER: 0.1918335, Noiseless BER 0.0000000, Valid BLER : 0.4710693
[98200/200000] At 3 dB, Loss: 0.5967612, Train BER (3 dB) : 0.1975403, Valid BER: 0.1977386, Tgt BER: 0.1977386, Noiseless BER 0.0000000, Valid BLER : 0.4906006
[98300/200000] At 3 dB, Loss: 0.5923706, Train BER (3 dB) : 0.1960754, Valid BER: 0.1903381, Tgt BER: 0.1903381, Noiseless BER 0.0000000, Valid BLER : 0.4770508
[98400/200000] At 3 dB, Loss: 0.5830145, Train BER (3 dB) : 0.1924744, Valid BER: 0.1908264, Tgt BER: 0.1908264, Noiseless BER 0.0000000, Valid BLER : 0.4682617
[98500/200000] At 3 dB, Loss: 0.5942236, Train BER (3 dB) : 0.1971588, Valid BER: 0.1921539, Tgt BER: 0.1921539, Noiseless BER 0.0000000, Valid BLER : 0.4869385
[98600/200000] At 3 dB, Loss: 0.5819475, Train BER (3 dB) : 0.1918945, Valid BER: 0.1918640, Tgt BER: 0.1918640, Noiseless BER 0.0000000, Valid BLER : 0.4743652
[98700/200000] At 3 dB, Loss: 0.5874070, Train BER (3 dB) : 0.1944275, Valid BER: 0.1962585, Tgt BER: 0.1962585, Noiseless BER 0.0000000, Valid BLER : 0.4737549
[98800/200000] At 3 dB, Loss: 0.5838541, Train BER (3 dB) : 0.1917267, Valid BER: 0.1958466, Tgt BER: 0.1958466, Noiseless BER 0.0000000, Valid BLER : 0.4815674
[98900/200000] At 3 dB, Loss: 0.5934688, Train BER (3 dB) : 0.1964874, Valid BER: 0.1958923, Tgt BER: 0.1958923, Noiseless BER 0.0000000, Valid BLER : 0.4818115
[99000/200000] At 3 dB, Loss: 0.5923367, Train BER (3 dB) : 0.1961670, Valid BER: 0.1956787, Tgt BER: 0.1956787, Noiseless BER 0.0000000, Valid BLER : 0.4816895
[99100/200000] At 3 dB, Loss: 0.5838771, Train BER (3 dB) : 0.1928406, Valid BER: 0.1927948, Tgt BER: 0.1927948, Noiseless BER 0.0000000, Valid BLER : 0.4755859
[99200/200000] At 3 dB, Loss: 0.5875891, Train BER (3 dB) : 0.1950531, Valid BER: 0.1936646, Tgt BER: 0.1936646, Noiseless BER 0.0000000, Valid BLER : 0.4819336
[99300/200000] At 3 dB, Loss: 0.5908817, Train BER (3 dB) : 0.1948395, Valid BER: 0.1942596, Tgt BER: 0.1942596, Noiseless BER 0.0000000, Valid BLER : 0.4816895
[99400/200000] At 3 dB, Loss: 0.6015575, Train BER (3 dB) : 0.1997375, Valid BER: 0.1918182, Tgt BER: 0.1918182, Noiseless BER 0.0000000, Valid BLER : 0.4761963
[99500/200000] At 3 dB, Loss: 0.5879514, Train BER (3 dB) : 0.1947174, Valid BER: 0.1927185, Tgt BER: 0.1927185, Noiseless BER 0.0000000, Valid BLER : 0.4769287
[99600/200000] At 3 dB, Loss: 0.5970634, Train BER (3 dB) : 0.1987152, Valid BER: 0.1936951, Tgt BER: 0.1936951, Noiseless BER 0.0000000, Valid BLER : 0.4753418
[99700/200000] At 3 dB, Loss: 0.5778749, Train BER (3 dB) : 0.1899719, Valid BER: 0.1944733, Tgt BER: 0.1944733, Noiseless BER 0.0000000, Valid BLER : 0.4851074
[99800/200000] At 3 dB, Loss: 0.5922573, Train BER (3 dB) : 0.1971588, Valid BER: 0.1918030, Tgt BER: 0.1918030, Noiseless BER 0.0000000, Valid BLER : 0.4719238
[99900/200000] At 3 dB, Loss: 0.5909752, Train BER (3 dB) : 0.1954498, Valid BER: 0.1939392, Tgt BER: 0.1939392, Noiseless BER 0.0000000, Valid BLER : 0.4753418
[100000/200000] At 3 dB, Loss: 0.5910079, Train BER (3 dB) : 0.1955109, Valid BER: 0.1935577, Tgt BER: 0.1935577, Noiseless BER 0.0000000, Valid BLER : 0.4765625
[100100/200000] At 3 dB, Loss: 0.5951325, Train BER (3 dB) : 0.1970367, Valid BER: 0.1960449, Tgt BER: 0.1960449, Noiseless BER 0.0000000, Valid BLER : 0.4797363
[100200/200000] At 3 dB, Loss: 0.5927199, Train BER (3 dB) : 0.1969452, Valid BER: 0.1951752, Tgt BER: 0.1951752, Noiseless BER 0.0000000, Valid BLER : 0.4848633
[100300/200000] At 3 dB, Loss: 0.5852526, Train BER (3 dB) : 0.1942596, Valid BER: 0.1949310, Tgt BER: 0.1949310, Noiseless BER 0.0000000, Valid BLER : 0.4793701
[100400/200000] At 3 dB, Loss: 0.5884629, Train BER (3 dB) : 0.1942291, Valid BER: 0.1934814, Tgt BER: 0.1934814, Noiseless BER 0.0000000, Valid BLER : 0.4831543
[100500/200000] At 3 dB, Loss: 0.5957386, Train BER (3 dB) : 0.1974030, Valid BER: 0.1951904, Tgt BER: 0.1951904, Noiseless BER 0.0000000, Valid BLER : 0.4794922
[100600/200000] At 3 dB, Loss: 0.5861547, Train BER (3 dB) : 0.1941833, Valid BER: 0.1962738, Tgt BER: 0.1962738, Noiseless BER 0.0000000, Valid BLER : 0.4869385
[100700/200000] At 3 dB, Loss: 0.5921286, Train BER (3 dB) : 0.1969147, Valid BER: 0.1952057, Tgt BER: 0.1952057, Noiseless BER 0.0000000, Valid BLER : 0.4827881
[100800/200000] At 3 dB, Loss: 0.5830046, Train BER (3 dB) : 0.1923523, Valid BER: 0.1933594, Tgt BER: 0.1933594, Noiseless BER 0.0000000, Valid BLER : 0.4809570
[100900/200000] At 3 dB, Loss: 0.5851091, Train BER (3 dB) : 0.1929779, Valid BER: 0.1898041, Tgt BER: 0.1898041, Noiseless BER 0.0000000, Valid BLER : 0.4721680
[101000/200000] At 3 dB, Loss: 0.5827692, Train BER (3 dB) : 0.1914520, Valid BER: 0.1913757, Tgt BER: 0.1913757, Noiseless BER 0.0000000, Valid BLER : 0.4732666
[101100/200000] At 3 dB, Loss: 0.5926328, Train BER (3 dB) : 0.1960907, Valid BER: 0.1955109, Tgt BER: 0.1955109, Noiseless BER 0.0000000, Valid BLER : 0.4792480
[101200/200000] At 3 dB, Loss: 0.5865992, Train BER (3 dB) : 0.1930847, Valid BER: 0.1958313, Tgt BER: 0.1958313, Noiseless BER 0.0000000, Valid BLER : 0.4871826
